id,Datum,Warengruppe,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode
1609145.0,2016-09-14,5,256.29712162676,,0.0,25.25,9,
1609151.0,2016-09-15,1,139.038489572332,,0.0,23.75,13,
1609152.0,2016-09-15,2,349.380070632085,,0.0,23.75,13,
1609153.0,2016-09-15,3,135.288518813294,,0.0,23.75,13,
1609154.0,2016-09-15,4,66.4875550410147,,0.0,23.75,13,
1609155.0,2016-09-15,5,219.830534671562,,0.0,23.75,13,
1609161.0,2016-09-16,1,82.9657291003825,,4.0,22.75,8,0
1609162.0,2016-09-16,2,351.893580474176,,4.0,22.75,8,0
1609163.0,2016-09-16,3,161.752881879896,,4.0,22.75,8,0
1609164.0,2016-09-16,4,76.0503916109054,,4.0,22.75,8,0
1609165.0,2016-09-16,5,296.199040575708,,4.0,22.75,8,0
1609171.0,2016-09-17,1,120.786599548847,,5.0,18.875,14,
1609172.0,2016-09-17,2,407.185483742369,,5.0,18.875,14,
1609173.0,2016-09-17,3,215.046440523193,,5.0,18.875,14,
1609174.0,2016-09-17,4,85.8607134017524,,5.0,18.875,14,
1609175.0,2016-09-17,5,314.548531974333,,5.0,18.875,14,
1609181.0,2016-09-18,1,93.160862383955,,7.0,16.75,15,21
1609182.0,2016-09-18,2,480.542581284257,,7.0,16.75,15,21
1609183.0,2016-09-18,3,197.307853070949,,7.0,16.75,15,21
1609184.0,2016-09-18,4,116.914398691126,,7.0,16.75,15,21
1609185.0,2016-09-18,5,355.723154107446,,7.0,16.75,15,21
1609191.0,2016-09-19,1,114.697410367889,,7.0,17.0,9,
1609192.0,2016-09-19,2,348.610476356749,,7.0,17.0,9,
1609193.0,2016-09-19,3,122.536393643501,,7.0,17.0,9,
1609194.0,2016-09-19,4,71.303734470392,,7.0,17.0,9,
1609195.0,2016-09-19,5,236.03384301998,,7.0,17.0,9,
1609201.0,2016-09-20,1,147.044940899915,,5.0,17.5,8,
1609202.0,2016-09-20,2,328.479395676693,,5.0,17.5,8,
1609203.0,2016-09-20,3,131.214401149036,,5.0,17.5,8,
1609204.0,2016-09-20,4,108.289673677416,,5.0,17.5,8,
1609205.0,2016-09-20,5,298.704245346708,,5.0,17.5,8,
1609211.0,2016-09-21,1,113.835673304499,,3.0,18.375,10,
1609212.0,2016-09-21,2,320.751362736203,,3.0,18.375,10,
1609213.0,2016-09-21,3,118.573978194193,,3.0,18.375,10,
1609214.0,2016-09-21,4,65.5328953727373,,3.0,18.375,10,
1609215.0,2016-09-21,5,247.327301625247,,3.0,18.375,10,
1609221.0,2016-09-22,1,124.063350220345,,4.0,18.5,6,
1609222.0,2016-09-22,2,333.491710900249,,4.0,18.5,6,
1609223.0,2016-09-22,3,121.812793900583,,4.0,18.5,6,
1609224.0,2016-09-22,4,64.8747804188171,,4.0,18.5,6,
1609225.0,2016-09-22,5,246.238476364069,,4.0,18.5,6,
1609231.0,2016-09-23,1,123.203567184748,,4.0,18.625,12,21
1609232.0,2016-09-23,2,334.835340053426,,4.0,18.625,12,21
1609233.0,2016-09-23,3,114.784833689674,,4.0,18.625,12,21
1609234.0,2016-09-23,4,83.6829450528489,,4.0,18.625,12,21
1609235.0,2016-09-23,5,305.71368923846,,4.0,18.625,12,21
1609241.0,2016-09-24,1,124.760380048605,,0.0,18.625,6,
1609242.0,2016-09-24,2,382.884661267337,,0.0,18.625,6,
1609243.0,2016-09-24,3,147.403447349753,,0.0,18.625,6,
1609244.0,2016-09-24,4,77.091225998223,,0.0,18.625,6,
1609245.0,2016-09-24,5,236.684978855263,,0.0,18.625,6,
1609251.0,2016-09-25,1,50.7009834904937,,0.0,21.375,8,
1609252.0,2016-09-25,2,467.862772221578,,0.0,21.375,8,
1609253.0,2016-09-25,3,171.298099810589,,0.0,21.375,8,
1609254.0,2016-09-25,4,191.100179090963,,0.0,21.375,8,
1609255.0,2016-09-25,5,324.339798106822,,0.0,21.375,8,
1609261.0,2016-09-26,1,100.687007359059,,4.0,18.25,6,0
1609262.0,2016-09-26,2,288.924972627933,,4.0,18.25,6,0
1609263.0,2016-09-26,3,100.656797037996,,4.0,18.25,6,0
1609264.0,2016-09-26,4,70.1183016667403,,4.0,18.25,6,0
1609265.0,2016-09-26,5,200.729575512528,,4.0,18.25,6,0
1609271.0,2016-09-27,1,124.380118113529,,0.0,19.875,6,0
1609272.0,2016-09-27,2,308.430274429297,,0.0,19.875,6,0
1609273.0,2016-09-27,3,106.824179540477,,0.0,19.875,6,0
1609274.0,2016-09-27,4,70.5754586717771,,0.0,19.875,6,0
1609275.0,2016-09-27,5,219.691025714482,,0.0,19.875,6,0
1609281.0,2016-09-28,1,120.131624904303,,6.0,19.125,19,
1609282.0,2016-09-28,2,276.95747509989,,6.0,19.125,19,
1609283.0,2016-09-28,3,108.052540485998,,6.0,19.125,19,
1609284.0,2016-09-28,4,104.204658150352,,6.0,19.125,19,
1609285.0,2016-09-28,5,281.33173727172,,6.0,19.125,19,
1609291.0,2016-09-29,1,106.899462001863,,7.0,17.375,13,61
1609292.0,2016-09-29,2,304.639393081772,,7.0,17.375,13,61
1609293.0,2016-09-29,3,113.054146061102,,7.0,17.375,13,61
1609294.0,2016-09-29,4,87.0039728646358,,7.0,17.375,13,61
1609295.0,2016-09-29,5,209.323640196751,,7.0,17.375,13,61
1609301.0,2016-09-30,1,126.366800158974,,6.0,14.0,11,61
1609302.0,2016-09-30,2,292.054154725351,,6.0,14.0,11,61
1609303.0,2016-09-30,3,129.269260103097,,6.0,14.0,11,61
1609304.0,2016-09-30,4,75.2887876903606,,6.0,14.0,11,61
1609305.0,2016-09-30,5,193.213490974817,,6.0,14.0,11,61
1610011.0,2016-10-01,1,173.938069367793,,3.0,15.875,6,
1610012.0,2016-10-01,2,422.462880305042,,3.0,15.875,6,
1610013.0,2016-10-01,3,166.963999835678,,3.0,15.875,6,
1610014.0,2016-10-01,4,94.9968110543908,,3.0,15.875,6,
1610015.0,2016-10-01,5,241.948734757705,,3.0,15.875,6,
1610021.0,2016-10-02,1,56.3004091147622,,3.0,15.75,7,21
1610022.0,2016-10-02,2,562.125467854407,,3.0,15.75,7,21
1610023.0,2016-10-02,3,186.732360367454,,3.0,15.75,7,21
1610024.0,2016-10-02,4,114.266134889728,,3.0,15.75,7,21
1610025.0,2016-10-02,5,262.299773706351,,3.0,15.75,7,21
1610031.0,2016-10-03,1,62.1746495327839,,7.0,14.375,18,61
1610032.0,2016-10-03,2,484.636032498125,,7.0,14.375,18,61
1610033.0,2016-10-03,3,182.443859182106,,7.0,14.375,18,61
1610034.0,2016-10-03,4,175.777025560835,,7.0,14.375,18,61
1610035.0,2016-10-03,5,349.311805504009,,7.0,14.375,18,61
1610041.0,2016-10-04,1,172.446738288365,,5.0,13.25,16,
1610042.0,2016-10-04,2,334.855690002673,,5.0,13.25,16,
1610043.0,2016-10-04,3,123.415726677241,,5.0,13.25,16,
1610044.0,2016-10-04,4,74.0120712141302,,5.0,13.25,16,
1610045.0,2016-10-04,5,240.277045454432,,5.0,13.25,16,
1610051.0,2016-10-05,1,114.574136259055,,3.0,12.0,19,
1610052.0,2016-10-05,2,313.330103838322,,3.0,12.0,19,
1610053.0,2016-10-05,3,120.624272460905,,3.0,12.0,19,
1610054.0,2016-10-05,4,90.4487624824519,,3.0,12.0,19,
1610055.0,2016-10-05,5,233.962258844718,,3.0,12.0,19,
1610061.0,2016-10-06,1,136.945957744399,,7.0,11.25,17,20
1610062.0,2016-10-06,2,345.113524952996,,7.0,11.25,17,20
1610063.0,2016-10-06,3,101.60163656775,,7.0,11.25,17,20
1610064.0,2016-10-06,4,80.9955881840322,,7.0,11.25,17,20
1610065.0,2016-10-06,5,221.280556813048,,7.0,11.25,17,20
1610071.0,2016-10-07,1,134.611025021576,,7.0,11.125,15,0
1610072.0,2016-10-07,2,383.204234938422,,7.0,11.125,15,0
1610073.0,2016-10-07,3,141.93416312528,,7.0,11.125,15,0
1610074.0,2016-10-07,4,72.7219032623409,,7.0,11.125,15,0
1610075.0,2016-10-07,5,217.762142609866,,7.0,11.125,15,0
1610081.0,2016-10-08,1,147.66789204124,,5.0,11.625,16,
1610082.0,2016-10-08,2,366.932902975983,,5.0,11.625,16,
1610083.0,2016-10-08,3,159.043461454141,,5.0,11.625,16,
1610084.0,2016-10-08,4,97.1573327373914,,5.0,11.625,16,
1610085.0,2016-10-08,5,227.094809459833,,5.0,11.625,16,
1610091.0,2016-10-09,1,53.3156087813301,,7.0,9.125,10,61
1610092.0,2016-10-09,2,496.810974350594,,7.0,9.125,10,61
1610093.0,2016-10-09,3,181.693182252688,,7.0,9.125,10,61
1610094.0,2016-10-09,4,111.55603133276,,7.0,9.125,10,61
1610095.0,2016-10-09,5,204.564566537797,,7.0,9.125,10,61
1610101.0,2016-10-10,1,130.880964042862,,7.0,11.125,10,61
1610102.0,2016-10-10,2,380.153458343839,,7.0,11.125,10,61
1610103.0,2016-10-10,3,144.619334839444,,7.0,11.125,10,61
1610104.0,2016-10-10,4,81.5808277860361,,7.0,11.125,10,61
1610105.0,2016-10-10,5,272.096460064269,,7.0,11.125,10,61
1610111.0,2016-10-11,1,85.4801757621986,,7.0,9.875,20,61
1610112.0,2016-10-11,2,376.573866608268,,7.0,9.875,20,61
1610113.0,2016-10-11,3,193.457092513929,,7.0,9.875,20,61
1610114.0,2016-10-11,4,83.3654496634983,,7.0,9.875,20,61
1610115.0,2016-10-11,5,250.286651016106,,7.0,9.875,20,61
1610121.0,2016-10-12,1,98.0361155623953,,7.0,9.75,18,63
1610122.0,2016-10-12,2,344.070542410265,,7.0,9.75,18,63
1610123.0,2016-10-12,3,159.062487471256,,7.0,9.75,18,63
1610124.0,2016-10-12,4,74.0803337557003,,7.0,9.75,18,63
1610125.0,2016-10-12,5,294.043757384809,,7.0,9.75,18,63
1610131.0,2016-10-13,1,148.18590913848,,6.0,10.875,15,0
1610132.0,2016-10-13,2,373.773464347884,,6.0,10.875,15,0
1610133.0,2016-10-13,3,147.744752027756,,6.0,10.875,15,0
1610134.0,2016-10-13,4,55.6395261362085,,6.0,10.875,15,0
1610135.0,2016-10-13,5,241.411791384101,,6.0,10.875,15,0
1610141.0,2016-10-14,1,93.8261887010055,,7.0,9.125,13,61
1610142.0,2016-10-14,2,362.891896618259,,7.0,9.125,13,61
1610143.0,2016-10-14,3,166.32217095808,,7.0,9.125,13,61
1610144.0,2016-10-14,4,63.964902716704,,7.0,9.125,13,61
1610145.0,2016-10-14,5,200.946834376251,,7.0,9.125,13,61
1610151.0,2016-10-15,1,132.894647230153,,8.0,8.625,12,61
1610152.0,2016-10-15,2,419.758055396142,,8.0,8.625,12,61
1610153.0,2016-10-15,3,189.027358152441,,8.0,8.625,12,61
1610154.0,2016-10-15,4,75.3813465737841,,8.0,8.625,12,61
1610155.0,2016-10-15,5,232.565718859558,,8.0,8.625,12,61
1610161.0,2016-10-16,1,74.5534527201843,,8.0,11.375,6,10
1610162.0,2016-10-16,2,531.445003131207,,8.0,11.375,6,10
1610163.0,2016-10-16,3,213.136283121314,,8.0,11.375,6,10
1610164.0,2016-10-16,4,151.709518375799,,8.0,11.375,6,10
1610165.0,2016-10-16,5,225.595272346529,,8.0,11.375,6,10
1610171.0,2016-10-17,1,120.547856066705,,8.0,9.75,6,10
1610172.0,2016-10-17,2,384.771661762652,,8.0,9.75,6,10
1610173.0,2016-10-17,3,158.15111344134,,8.0,9.75,6,10
1610174.0,2016-10-17,4,81.293499003446,,8.0,9.75,6,10
1610175.0,2016-10-17,5,255.735410277856,,8.0,9.75,6,10
1610181.0,2016-10-18,1,110.361356326637,,7.0,13.25,6,28
1610182.0,2016-10-18,2,401.418865570001,,7.0,13.25,6,28
1610183.0,2016-10-18,3,149.45088792686,,7.0,13.25,6,28
1610184.0,2016-10-18,4,91.7436118231859,,7.0,13.25,6,28
1610185.0,2016-10-18,5,228.600350570995,,7.0,13.25,6,28
1610191.0,2016-10-19,1,110.217732943397,,8.0,7.625,4,61
1610192.0,2016-10-19,2,413.509458544512,,8.0,7.625,4,61
1610193.0,2016-10-19,3,139.392809720067,,8.0,7.625,4,61
1610194.0,2016-10-19,4,78.4940631916244,,8.0,7.625,4,61
1610195.0,2016-10-19,5,236.472455694277,,8.0,7.625,4,61
1610201.0,2016-10-20,1,115.866476082293,,7.0,10.125,10,21
1610202.0,2016-10-20,2,361.39994077193,,7.0,10.125,10,21
1610203.0,2016-10-20,3,163.589529856023,,7.0,10.125,10,21
1610204.0,2016-10-20,4,73.5637731329557,,7.0,10.125,10,21
1610205.0,2016-10-20,5,243.207657848516,,7.0,10.125,10,21
1610211.0,2016-10-21,1,114.340023882369,,6.0,9.875,10,61
1610212.0,2016-10-21,2,344.284592144664,,6.0,9.875,10,61
1610213.0,2016-10-21,3,157.154195182157,,6.0,9.875,10,61
1610214.0,2016-10-21,4,59.065770949536,,6.0,9.875,10,61
1610215.0,2016-10-21,5,228.823612348767,,6.0,9.875,10,61
1610221.0,2016-10-22,1,160.103777760669,,8.0,8.125,12,61
1610222.0,2016-10-22,2,362.998937459473,,8.0,8.125,12,61
1610223.0,2016-10-22,3,142.628523419571,,8.0,8.125,12,61
1610224.0,2016-10-22,4,94.8825770148696,,8.0,8.125,12,61
1610225.0,2016-10-22,5,247.988385028377,,8.0,8.125,12,61
1610231.0,2016-10-23,1,71.392684860845,,7.0,8.625,4,21
1610232.0,2016-10-23,2,432.075653766841,,7.0,8.625,4,21
1610233.0,2016-10-23,3,184.302463772913,,7.0,8.625,4,21
1610234.0,2016-10-23,4,117.026902753308,,7.0,8.625,4,21
1610235.0,2016-10-23,5,318.531476179231,,7.0,8.625,4,21
1610241.0,2016-10-24,1,101.614370965389,,5.0,9.25,8,10
1610242.0,2016-10-24,2,283.900274763154,,5.0,9.25,8,10
1610243.0,2016-10-24,3,91.661343436281,,5.0,9.25,8,10
1610244.0,2016-10-24,4,75.9963763592931,,5.0,9.25,8,10
1610245.0,2016-10-24,5,151.291654680164,,5.0,9.25,8,10
1610251.0,2016-10-25,1,74.5196202965945,,5.0,9.0,8,0
1610252.0,2016-10-25,2,275.214526471799,,5.0,9.0,8,0
1610253.0,2016-10-25,3,91.4174596798256,,5.0,9.0,8,0
1610254.0,2016-10-25,4,81.7877921677137,,5.0,9.0,8,0
1610255.0,2016-10-25,5,233.037954480734,,5.0,9.0,8,0
1610261.0,2016-10-26,1,75.1781153356293,,6.0,7.375,6,10
1610262.0,2016-10-26,2,289.426912922535,,6.0,7.375,6,10
1610263.0,2016-10-26,3,124.814994354034,,6.0,7.375,6,10
1610264.0,2016-10-26,4,65.9312615469244,,6.0,7.375,6,10
1610265.0,2016-10-26,5,227.350266377509,,6.0,7.375,6,10
1610271.0,2016-10-27,1,107.497900955149,,7.0,13.375,9,21
1610272.0,2016-10-27,2,270.934898095161,,7.0,13.375,9,21
1610273.0,2016-10-27,3,81.3083736578224,,7.0,13.375,9,21
1610274.0,2016-10-27,4,64.3530038292111,,7.0,13.375,9,21
1610275.0,2016-10-27,5,146.8201866379,,7.0,13.375,9,21
1610281.0,2016-10-28,1,125.569231616337,,6.0,12.75,15,21
1610282.0,2016-10-28,2,259.659612215792,,6.0,12.75,15,21
1610283.0,2016-10-28,3,84.2028058990911,,6.0,12.75,15,21
1610284.0,2016-10-28,4,84.6394877180107,,6.0,12.75,15,21
1610285.0,2016-10-28,5,177.402134342248,,6.0,12.75,15,21
1610291.0,2016-10-29,1,151.413102878923,,4.0,11.375,16,20
1610292.0,2016-10-29,2,302.126163329756,,4.0,11.375,16,20
1610293.0,2016-10-29,3,110.598012441388,,4.0,11.375,16,20
1610294.0,2016-10-29,4,151.2765089983,,4.0,11.375,16,20
1610295.0,2016-10-29,5,233.469252900936,,4.0,11.375,16,20
1610301.0,2016-10-30,1,68.3827588351215,,4.0,11.0,9,5
1610302.0,2016-10-30,2,473.283997822259,,4.0,11.0,9,5
1610303.0,2016-10-30,3,141.901075742017,,4.0,11.0,9,5
1610304.0,2016-10-30,4,103.985083901352,,4.0,11.0,9,5
1610305.0,2016-10-30,5,189.684581223678,,4.0,11.0,9,5
1610311.0,2016-10-31,1,116.860031849405,,7.0,12.125,6,61
1610312.0,2016-10-31,2,326.876981669562,,7.0,12.125,6,61
1610313.0,2016-10-31,3,116.957939230667,,7.0,12.125,6,61
1610314.0,2016-10-31,4,70.3254304239473,,7.0,12.125,6,61
1610315.0,2016-10-31,5,206.801935482933,,7.0,12.125,6,61
1611011.0,2016-11-01,1,109.272941497746,,6.0,10.125,12,61
1611012.0,2016-11-01,2,247.262323992562,,6.0,10.125,12,61
1611013.0,2016-11-01,3,101.44458467343,,6.0,10.125,12,61
1611014.0,2016-11-01,4,58.5481326695856,,6.0,10.125,12,61
1611015.0,2016-11-01,5,239.636644566373,,6.0,10.125,12,61
1611021.0,2016-11-02,1,98.5457706234247,,4.0,7.25,13,21
1611022.0,2016-11-02,2,258.630529285405,,4.0,7.25,13,21
1611023.0,2016-11-02,3,90.8202443873751,,4.0,7.25,13,21
1611024.0,2016-11-02,4,85.8246991515178,,4.0,7.25,13,21
1611025.0,2016-11-02,5,222.447233073532,,4.0,7.25,13,21
1611031.0,2016-11-03,1,146.232819423347,,4.0,5.875,5,
1611032.0,2016-11-03,2,279.971350500935,,4.0,5.875,5,
1611033.0,2016-11-03,3,111.819161696001,,4.0,5.875,5,
1611034.0,2016-11-03,4,56.4275502608749,,4.0,5.875,5,
1611035.0,2016-11-03,5,188.291283441223,,4.0,5.875,5,
1611036.0,2016-11-03,6,43.0067702051724,,4.0,5.875,5,
1611041.0,2016-11-04,1,97.3009447369516,,7.0,7.875,8,61
1611042.0,2016-11-04,2,243.545607844563,,7.0,7.875,8,61
1611043.0,2016-11-04,3,122.555235204681,,7.0,7.875,8,61
1611044.0,2016-11-04,4,85.1323711654376,,7.0,7.875,8,61
1611045.0,2016-11-04,5,248.1861831044,,7.0,7.875,8,61
1611046.0,2016-11-04,6,31.0302746062749,,7.0,7.875,8,61
1611051.0,2016-11-05,1,109.228922348071,,7.0,5.5,5,61
1611052.0,2016-11-05,2,281.817751432173,,7.0,5.5,5,61
1611053.0,2016-11-05,3,115.638311931186,,7.0,5.5,5,61
1611054.0,2016-11-05,4,108.104548477186,,7.0,5.5,5,61
1611055.0,2016-11-05,5,187.586828333204,,7.0,5.5,5,61
1611056.0,2016-11-05,6,51.7425396361144,,7.0,5.5,5,61
1611061.0,2016-11-06,1,95.267777844009,,7.0,6.625,6,61
1611062.0,2016-11-06,2,460.230229180135,,7.0,6.625,6,61
1611063.0,2016-11-06,3,142.854624136284,,7.0,6.625,6,61
1611064.0,2016-11-06,4,90.1088934527147,,7.0,6.625,6,61
1611065.0,2016-11-06,5,228.466900330671,,7.0,6.625,6,61
1611071.0,2016-11-07,1,95.942904642186,,7.0,3.5,14,61
1611072.0,2016-11-07,2,255.648328676303,,7.0,3.5,14,61
1611073.0,2016-11-07,3,98.4615638799173,,7.0,3.5,14,61
1611074.0,2016-11-07,4,89.5375676010166,,7.0,3.5,14,61
1611075.0,2016-11-07,5,188.052534009555,,7.0,3.5,14,61
1611076.0,2016-11-07,6,55.6447706787916,,7.0,3.5,14,61
1611081.0,2016-11-08,1,98.6134473987209,,7.0,0.75,14,71
1611082.0,2016-11-08,2,204.169287713438,,7.0,0.75,14,71
1611083.0,2016-11-08,3,79.8857514598579,,7.0,0.75,14,71
1611084.0,2016-11-08,4,81.4058061539498,,7.0,0.75,14,71
1611085.0,2016-11-08,5,155.250018363632,,7.0,0.75,14,71
1611086.0,2016-11-08,6,48.6539377155505,,7.0,0.75,14,71
1611091.0,2016-11-09,1,102.800778634922,,0.0,1.25,4,10
1611092.0,2016-11-09,2,225.625409365451,,0.0,1.25,4,10
1611093.0,2016-11-09,3,76.8691465964589,,0.0,1.25,4,10
1611094.0,2016-11-09,4,53.3169820192043,,0.0,1.25,4,10
1611095.0,2016-11-09,5,216.290546703721,,0.0,1.25,4,10
1611096.0,2016-11-09,6,37.9775832387439,,0.0,1.25,4,10
1611101.0,2016-11-10,1,104.94423726981,,7.0,4.0,8,22
1611102.0,2016-11-10,2,222.952935466743,,7.0,4.0,8,22
1611103.0,2016-11-10,3,73.253261288051,,7.0,4.0,8,22
1611104.0,2016-11-10,4,67.7511186941306,,7.0,4.0,8,22
1611105.0,2016-11-10,5,156.348442296567,,7.0,4.0,8,22
1611106.0,2016-11-10,6,51.6599610963361,,7.0,4.0,8,22
1611111.0,2016-11-11,1,79.7625074114877,,4.0,4.875,10,21
1611112.0,2016-11-11,2,248.496512725195,,4.0,4.875,10,21
1611113.0,2016-11-11,3,81.1040142115944,,4.0,4.875,10,21
1611114.0,2016-11-11,4,69.5484904815901,,4.0,4.875,10,21
1611115.0,2016-11-11,5,208.651903838976,,4.0,4.875,10,21
1611116.0,2016-11-11,6,32.1564594476948,,4.0,4.875,10,21
1611121.0,2016-11-12,1,138.827828111692,,3.0,1.625,6,49
1611122.0,2016-11-12,2,334.977522413811,,3.0,1.625,6,49
1611123.0,2016-11-12,3,113.479986837697,,3.0,1.625,6,49
1611124.0,2016-11-12,4,82.1527997216755,,3.0,1.625,6,49
1611125.0,2016-11-12,5,279.651017681868,,3.0,1.625,6,49
1611126.0,2016-11-12,6,66.4155220587801,,3.0,1.625,6,49
1611131.0,2016-11-13,1,55.4419452131555,,4.0,1.375,9,5
1611132.0,2016-11-13,2,474.067020573429,,4.0,1.375,9,5
1611133.0,2016-11-13,3,155.829169523759,,4.0,1.375,9,5
1611134.0,2016-11-13,4,180.570460709882,,4.0,1.375,9,5
1611135.0,2016-11-13,5,315.771220676948,,4.0,1.375,9,5
1611136.0,2016-11-13,6,33.3799044085387,,4.0,1.375,9,5
1611141.0,2016-11-14,1,107.975134464159,,4.0,2.0,10,5
1611142.0,2016-11-14,2,241.872122463559,,4.0,2.0,10,5
1611143.0,2016-11-14,3,75.9976345648867,,4.0,2.0,10,5
1611144.0,2016-11-14,4,73.1540811139103,,4.0,2.0,10,5
1611145.0,2016-11-14,5,173.79328250457,,4.0,2.0,10,5
1611146.0,2016-11-14,6,44.4033269674857,,4.0,2.0,10,5
1611151.0,2016-11-15,1,97.521559634551,,7.0,7.75,9,61
1611152.0,2016-11-15,2,226.597706259018,,7.0,7.75,9,61
1611153.0,2016-11-15,3,84.5049657045271,,7.0,7.75,9,61
1611154.0,2016-11-15,4,78.0316412082128,,7.0,7.75,9,61
1611155.0,2016-11-15,5,190.063612843499,,7.0,7.75,9,61
1611156.0,2016-11-15,6,20.6776720993102,,7.0,7.75,9,61
1611161.0,2016-11-16,1,131.997447886261,,7.0,8.75,11,61
1611162.0,2016-11-16,2,223.910531432435,,7.0,8.75,11,61
1611163.0,2016-11-16,3,93.210451599767,,7.0,8.75,11,61
1611164.0,2016-11-16,4,56.5734184066884,,7.0,8.75,11,61
1611165.0,2016-11-16,5,193.849645107592,,7.0,8.75,11,61
1611166.0,2016-11-16,6,62.5835195605112,,7.0,8.75,11,61
1611171.0,2016-11-17,1,120.999764172375,,6.0,7.75,9,21
1611172.0,2016-11-17,2,217.353481812849,,6.0,7.75,9,21
1611173.0,2016-11-17,3,106.092674322495,,6.0,7.75,9,21
1611174.0,2016-11-17,4,77.1064144815868,,6.0,7.75,9,21
1611175.0,2016-11-17,5,219.93363358802,,6.0,7.75,9,21
1611176.0,2016-11-17,6,50.9373223752499,,6.0,7.75,9,21
1611181.0,2016-11-18,1,125.620231572559,,4.0,7.25,13,21
1611182.0,2016-11-18,2,251.940427195203,,4.0,7.25,13,21
1611183.0,2016-11-18,3,64.3170726423712,,4.0,7.25,13,21
1611184.0,2016-11-18,4,66.7588049069519,,4.0,7.25,13,21
1611185.0,2016-11-18,5,181.246063814946,,4.0,7.25,13,21
1611186.0,2016-11-18,6,50.3838309810137,,4.0,7.25,13,21
1611191.0,2016-11-19,1,98.4835152120726,,6.0,6.625,11,21
1611192.0,2016-11-19,2,241.369289867448,,6.0,6.625,11,21
1611193.0,2016-11-19,3,116.829845405325,,6.0,6.625,11,21
1611194.0,2016-11-19,4,65.3295640909929,,6.0,6.625,11,21
1611195.0,2016-11-19,5,203.253088517039,,6.0,6.625,11,21
1611196.0,2016-11-19,6,64.0232163953006,,6.0,6.625,11,21
1611201.0,2016-11-20,1,52.4424952545878,,6.0,6.375,12,63
1611202.0,2016-11-20,2,401.605485731958,,6.0,6.375,12,63
1611203.0,2016-11-20,3,142.385019678959,,6.0,6.375,12,63
1611204.0,2016-11-20,4,129.902767985023,,6.0,6.375,12,63
1611205.0,2016-11-20,5,244.917742885889,,6.0,6.375,12,63
1611206.0,2016-11-20,6,31.2111820886231,,6.0,6.375,12,63
1611211.0,2016-11-21,1,121.378744787554,,7.0,11.5,6,61
1611212.0,2016-11-21,2,269.243262515845,,7.0,11.5,6,61
1611213.0,2016-11-21,3,98.333606595868,,7.0,11.5,6,61
1611214.0,2016-11-21,4,68.2474023885487,,7.0,11.5,6,61
1611215.0,2016-11-21,5,182.99510955044,,7.0,11.5,6,61
1611216.0,2016-11-21,6,108.577258313193,,7.0,11.5,6,61
1611221.0,2016-11-22,1,87.2731117646776,,7.0,12.125,7,
1611222.0,2016-11-22,2,291.595873590611,,7.0,12.125,7,
1611223.0,2016-11-22,3,101.236985727754,,7.0,12.125,7,
1611224.0,2016-11-22,4,62.577534232199,,7.0,12.125,7,
1611225.0,2016-11-22,5,183.509214384925,,7.0,12.125,7,
1611226.0,2016-11-22,6,127.825211212228,,7.0,12.125,7,
1611231.0,2016-11-23,1,91.3408874396352,,7.0,10.0,5,10
1611232.0,2016-11-23,2,228.728425858361,,7.0,10.0,5,10
1611233.0,2016-11-23,3,91.490933306852,,7.0,10.0,5,10
1611234.0,2016-11-23,4,43.216005794062,,7.0,10.0,5,10
1611235.0,2016-11-23,5,186.927185150032,,7.0,10.0,5,10
1611236.0,2016-11-23,6,59.2188630915755,,7.0,10.0,5,10
1611241.0,2016-11-24,1,122.474432163973,,0.0,4.5,8,10
1611242.0,2016-11-24,2,260.982600573745,,0.0,4.5,8,10
1611243.0,2016-11-24,3,92.4017737531051,,0.0,4.5,8,10
1611244.0,2016-11-24,4,37.1306198924289,,0.0,4.5,8,10
1611245.0,2016-11-24,5,248.731233780428,,0.0,4.5,8,10
1611246.0,2016-11-24,6,116.904606639941,,0.0,4.5,8,10
1611251.0,2016-11-25,1,82.9237972563907,,7.0,4.0,4,45
1611252.0,2016-11-25,2,273.012101942408,,7.0,4.0,4,45
1611253.0,2016-11-25,3,100.690163238234,,7.0,4.0,4,45
1611254.0,2016-11-25,4,82.6037845116303,,7.0,4.0,4,45
1611255.0,2016-11-25,5,209.376976714726,,7.0,4.0,4,45
1611256.0,2016-11-25,6,110.485453579136,,7.0,4.0,4,45
1611261.0,2016-11-26,1,116.639176452944,,7.0,5.875,10,61
1611262.0,2016-11-26,2,352.306886988669,,7.0,5.875,10,61
1611263.0,2016-11-26,3,129.982834329394,,7.0,5.875,10,61
1611264.0,2016-11-26,4,75.884321074918,,7.0,5.875,10,61
1611265.0,2016-11-26,5,210.854307834817,,7.0,5.875,10,61
1611266.0,2016-11-26,6,120.980209456819,,7.0,5.875,10,61
1611271.0,2016-11-27,1,49.7963022970208,,0.0,5.625,9,5
1611272.0,2016-11-27,2,469.43311875982,,0.0,5.625,9,5
1611273.0,2016-11-27,3,157.081764001948,,0.0,5.625,9,5
1611274.0,2016-11-27,4,114.122887017882,,0.0,5.625,9,5
1611275.0,2016-11-27,5,300.546532404022,,0.0,5.625,9,5
1611276.0,2016-11-27,6,100.104662588903,,0.0,5.625,9,5
1611281.0,2016-11-28,1,112.658765618467,,1.0,2.875,11,
1611282.0,2016-11-28,2,250.19685466648,,1.0,2.875,11,
